_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Nationality,gender
670454594,False,finalized,3,2/10/15 3:55,Memphis_Tn,1.0,1-Jun-1937,1.0,Black,1.0,Na,1.0,Straight,1.0,2005,1.0,Best_Supporting_Actor,http://www.nndb.com/people/982/000023913/,Memphis_Tn,1-Jun-1937,Million_Dollar_Baby,Morgan_Freeman,Black,Na,Straight,2005,United States,Male
670454595,False,finalized,3,2/10/15 4:02,Lexington_Ky,1.0,6-May-1961,1.0,White,1.0,Na,1.0,Straight,1.0,2006,1.0,Best_Supporting_Actor,http://www.nndb.com/people/763/000022697/,Lexington_Ky,6-May-1961,Syriana,George_Clooney,White,Na,Straight,2006,United States,Male
670454596,False,finalized,3,2/10/15 2:15,Brooklyn_Ny,1.0,26-Mar-1934,1.0,White,1.0,Jewish,1.0,Straight,1.0,2007,1.0,Best_Supporting_Actor,http://www.nndb.com/people/777/000022711/,Brooklyn_Ny,26-Mar-1934,Little_Miss_Sunshine,Alan_Arkin,White,Jewish,Straight,2007,United States,Male
670454597,False,finalized,3,2/10/15 3:50,Las_Palmas_De_Gran_Canaria_Canary_Islands,1.0,1-Mar-1969,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,2008,1.0,Best_Supporting_Actor,http://www.nndb.com/people/733/000109406/,Las_Palmas_De_Gran_Canaria_Canary_Islands,1-Mar-1969,No_Country_for_Old_Men,Javier_Bardem,Hispanic,Na,Straight,2008,Spain,Male
670454598,False,finalized,3,2/10/15 1:59,Perth_Australia,1.0,4-Apr-1979,1.0,White,1.0,Na,1.0,Straight,1.0,2009,1.0,Best_Supporting_Actor,http://www.nndb.com/people/204/000029117/,Perth_Australia,4-Apr-1979,The_Dark_Knight,Heath_Ledger,White,Na,Straight,2009,Australia,Male
670454599,False,finalized,3,2/10/15 2:05,Na,1.0,"4-Oct-1956Gender: MaleRace or Ethnicity: WhiteSexual orientation: StraightOccupation: ActorNationality: AustriaExecutive summary: Inglourious BasterdsFather: Johannes WaltzMother: Elisabeth UrbancicWife: (div., three children)Son: (rabbi)Girlfriend: (one daughter)    University: Max-Reinhardt-Seminar, University of Music and Performing Arts, Vienna, Austria    University: Lee Strasberg Theatre and Film Institute, New York City    Oscar for Best Supporting Actor 2010 for Inglourious Basterds    Oscar for Best Supporting Actor 2013 for Django Unchained    Golden Globe 2010 for Inglourious Basterds
    FILMOGRAPHY AS ACTOR    Alita: Battle Angel (5-Feb-2019)     Downsizing (30-Aug-2017)     Tulip Fever (13-Jul-2017)     The Legend of Tarzan (27-Jun-2016)     Spectre (26-Oct-2015)     Big Eyes (13-Nov-2014)     Horrible Bosses 2 (12-Nov-2014)     Muppets Most Wanted (19-Mar-2014)     The Zero Theorem (2-Sep-2013)     Epic (15-May-2013) [VOICE]    Django Unchained (25-Dec-2012)     The Three Musketeers (1-Sep-2011) · Richelieu    Carnage (1-Sep-2011)     Water for Elephants (15-Apr-2011) · August    The Green Hornet (12-Jan-2011) · Chudnofsky    Inglourious Basterds (20-May-2009)     Herr Lehmann (2-Oct-2003)     Gun-Shy (5-Sep-2003)     Pact with the Devil (2001) · Rolf Steiner    Ordinary Decent Criminal (7-Jan-2000)     Catherine the Great (1995)     Jacob (4-Dec-1994) 

Do you know something we don't?
Submit a correction or make a comment about this profile

Copyright ©2019 Soylent Communications",1.0,White,1.0,Na,1.0,Straight,1.0,2010,1.0,Best_Supporting_Actor,http://www.nndb.com/people/455/000213813/,Na,"4-Oct-1956Gender: MaleRace or Ethnicity: WhiteSexual orientation: StraightOccupation: ActorNationality: AustriaExecutive summary: Inglourious BasterdsFather: Johannes WaltzMother: Elisabeth UrbancicWife: (div., three children)Son: (rabbi)Girlfriend: (one daughter)    University: Max-Reinhardt-Seminar, University of Music and Performing Arts, Vienna, Austria    University: Lee Strasberg Theatre and Film Institute, New York City    Oscar for Best Supporting Actor 2010 for Inglourious Basterds    Oscar for Best Supporting Actor 2013 for Django Unchained    Golden Globe 2010 for Inglourious Basterds
    FILMOGRAPHY AS ACTOR    Alita: Battle Angel (5-Feb-2019)     Downsizing (30-Aug-2017)     Tulip Fever (13-Jul-2017)     The Legend of Tarzan (27-Jun-2016)     Spectre (26-Oct-2015)     Big Eyes (13-Nov-2014)     Horrible Bosses 2 (12-Nov-2014)     Muppets Most Wanted (19-Mar-2014)     The Zero Theorem (2-Sep-2013)     Epic (15-May-2013) [VOICE]    Django Unchained (25-Dec-2012)     The Three Musketeers (1-Sep-2011) · Richelieu    Carnage (1-Sep-2011)     Water for Elephants (15-Apr-2011) · August    The Green Hornet (12-Jan-2011) · Chudnofsky    Inglourious Basterds (20-May-2009)     Herr Lehmann (2-Oct-2003)     Gun-Shy (5-Sep-2003)     Pact with the Devil (2001) · Rolf Steiner    Ordinary Decent Criminal (7-Jan-2000)     Catherine the Great (1995)     Jacob (4-Dec-1994) 

Do you know something we don't?
Submit a correction or make a comment about this profile

Copyright ©2019 Soylent Communications",Inglourious_Basterds,Christoph_Waltz,White,Na,Straight,2010,Austria,Male
670454600,False,finalized,3,2/10/15 1:59,Haverfordwest_Pembrokeshire_Wales,1.0,30-Jan-1974,1.0,White,1.0,Na,1.0,Straight,1.0,2011,1.0,Best_Supporting_Actor,http://www.nndb.com/people/877/000031784/,Haverfordwest_Pembrokeshire_Wales,30-Jan-1974,The_Fighter,Christian_Bale,White,Na,Straight,2011,England,Male
670454601,False,finalized,3,2/10/15 1:57,Toronto_Ontario_Canada,1.0,13-Dec-1929,1.0,White,1.0,Na,1.0,Straight,1.0,2012,1.0,Best_Supporting_Actor,http://www.nndb.com/people/316/000023247/,Toronto_Ontario_Canada,13-Dec-1929,Beginning,Christopher_Plummer,White,Na,Straight,2012,Canada,Male
670454602,False,finalized,3,2/10/15 2:00,Na,0.6571,"4-Oct-1956Gender: MaleRace or Ethnicity: WhiteSexual orientation: StraightOccupation: ActorNationality: AustriaExecutive summary: Inglourious BasterdsFather: Johannes WaltzMother: Elisabeth UrbancicWife: (div., three children)Son: (rabbi)Girlfriend: (one daughter)    University: Max-Reinhardt-Seminar, University of Music and Performing Arts, Vienna, Austria    University: Lee Strasberg Theatre and Film Institute, New York City    Oscar for Best Supporting Actor 2010 for Inglourious Basterds    Oscar for Best Supporting Actor 2013 for Django Unchained    Golden Globe 2010 for Inglourious Basterds
    FILMOGRAPHY AS ACTOR    Alita: Battle Angel (5-Feb-2019)     Downsizing (30-Aug-2017)     Tulip Fever (13-Jul-2017)     The Legend of Tarzan (27-Jun-2016)     Spectre (26-Oct-2015)     Big Eyes (13-Nov-2014)     Horrible Bosses 2 (12-Nov-2014)     Muppets Most Wanted (19-Mar-2014)     The Zero Theorem (2-Sep-2013)     Epic (15-May-2013) [VOICE]    Django Unchained (25-Dec-2012)     The Three Musketeers (1-Sep-2011) · Richelieu    Carnage (1-Sep-2011)     Water for Elephants (15-Apr-2011) · August    The Green Hornet (12-Jan-2011) · Chudnofsky    Inglourious Basterds (20-May-2009)     Herr Lehmann (2-Oct-2003)     Gun-Shy (5-Sep-2003)     Pact with the Devil (2001) · Rolf Steiner    Ordinary Decent Criminal (7-Jan-2000)     Catherine the Great (1995)     Jacob (4-Dec-1994) 

Do you know something we don't?
Submit a correction or make a comment about this profile

Copyright ©2019 Soylent Communications",1.0,White,0.6571,Na,1.0,Straight,0.6571,2013,1.0,Best_Supporting_Actor,http://www.nndb.com/people/455/000213813/,Na,"4-Oct-1956Gender: MaleRace or Ethnicity: WhiteSexual orientation: StraightOccupation: ActorNationality: AustriaExecutive summary: Inglourious BasterdsFather: Johannes WaltzMother: Elisabeth UrbancicWife: (div., three children)Son: (rabbi)Girlfriend: (one daughter)    University: Max-Reinhardt-Seminar, University of Music and Performing Arts, Vienna, Austria    University: Lee Strasberg Theatre and Film Institute, New York City    Oscar for Best Supporting Actor 2010 for Inglourious Basterds    Oscar for Best Supporting Actor 2013 for Django Unchained    Golden Globe 2010 for Inglourious Basterds
    FILMOGRAPHY AS ACTOR    Alita: Battle Angel (5-Feb-2019)     Downsizing (30-Aug-2017)     Tulip Fever (13-Jul-2017)     The Legend of Tarzan (27-Jun-2016)     Spectre (26-Oct-2015)     Big Eyes (13-Nov-2014)     Horrible Bosses 2 (12-Nov-2014)     Muppets Most Wanted (19-Mar-2014)     The Zero Theorem (2-Sep-2013)     Epic (15-May-2013) [VOICE]    Django Unchained (25-Dec-2012)     The Three Musketeers (1-Sep-2011) · Richelieu    Carnage (1-Sep-2011)     Water for Elephants (15-Apr-2011) · August    The Green Hornet (12-Jan-2011) · Chudnofsky    Inglourious Basterds (20-May-2009)     Herr Lehmann (2-Oct-2003)     Gun-Shy (5-Sep-2003)     Pact with the Devil (2001) · Rolf Steiner    Ordinary Decent Criminal (7-Jan-2000)     Catherine the Great (1995)     Jacob (4-Dec-1994) 

Do you know something we don't?
Submit a correction or make a comment about this profile

Copyright ©2019 Soylent Communications",Django_Unchained,Christoph_Waltz,White,Na,Straight,2013,Austria,Male
670454603,False,finalized,3,2/10/15 2:08,Bossier_City_La,1.0,26-Dec-1971,1.0,White,1.0,Na,1.0,Straight,1.0,2014,1.0,Best_Supporting_Actor,http://www.nndb.com/people/438/000026360/,Bossier_City_La,26-Dec-1971,Dallas_Buyers_Club,Jared_Leto,White,Na,Straight,2014,United States,Male
670454604,False,finalized,3,2/10/15 1:57,Philadelphia_Pa,1.0,6-Oct-1906,1.0,White,1.0,Na,1.0,Straight,1.0,1929,1.0,Best_Actress,http://www.nndb.com/people/129/000043000/,Philadelphia_Pa,6-Oct-1906,7th_Heaven,Janet_Gaynor,White,Na,Straight,1929,United States,Female
670454605,False,finalized,3,2/10/15 1:51,Toronto_Ontario_Canada,1.0,1892-04-08 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1930,1.0,Best_Actress,http://www.nndb.com/people/683/000042557/,Toronto_Ontario_Canada,1892-04-08 00:00:00,Coquette,Mary_Pickford,White,Na,Straight,1930,United States,Female
670454606,False,finalized,3,2/10/15 2:03,Montreal_Quebec_Canada,1.0,1902-08-10 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1930,1.0,Best_Actress,http://www.nndb.com/people/813/000063624/,Montreal_Quebec_Canada,1902-08-10 00:00:00,The_Divorcee,Norma_Shearer,White,Na,Straight,1930,United States,Female
670454607,False,finalized,3,2/10/15 2:05,Cobourg_Ontario_Canada,1.0,1868-11-02 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1931,1.0,Best_Actress,http://www.nndb.com/people/814/000063625/,Cobourg_Ontario_Canada,1868-11-02 00:00:00,Min_and_Bill,Marie_Dressler,White,Na,Straight,1931,Canada,Female
670454608,False,finalized,3,2/10/15 1:49,Washington_Dc,1.0,1900-10-10 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1932,1.0,Best_Actress,http://www.nndb.com/people/908/000031815/,Washington_Dc,1900-10-10 00:00:00,The_Sin_of_Madelon_Claudet,Helen_Hayes,White,Na,Straight,1932,United States,Female
670454609,False,finalized,3,2/10/15 4:06,Hartford_Ct,1.0,12-May-1907,1.0,White,1.0,Atheist,1.0,Bisexual,1.0,1934,1.0,Best_Actress,http://www.nndb.com/people/775/000023706/,Hartford_Ct,12-May-1907,Morning_Glory,Katharine_Hepburn,White,Atheist,Bisexual,1934,United States,Female
670454610,False,finalized,3,2/10/15 1:59,Paris_France,1.0,1903-09-13 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1935,1.0,Best_Actress,http://www.nndb.com/people/935/000043806/,Paris_France,1903-09-13 00:00:00,It_Happened_One_Night,Claudette_Colbert,White,Na,Straight,1935,France,Female
670454611,False,finalized,3,2/10/15 2:03,Lowell_Ma,1.0,5-Apr-1908,1.0,White,1.0,Na,1.0,Straight,1.0,1936,1.0,Best_Actress,http://www.nndb.com/people/457/000026379/,Lowell_Ma,5-Apr-1908,Dangerous,Bette_Davis,White,Na,Straight,1936,United States,Female
670454612,False,finalized,3,2/10/15 2:11,Dusseldorf_Germany,1.0,12-Jan-1910,1.0,White,1.0,Jewish,1.0,Straight,1.0,1937,1.0,Best_Actress,http://www.nndb.com/people/796/000030706/,Dusseldorf_Germany,12-Jan-1910,The_Great_Ziegfeld,Luise_Rainer,White,Jewish,Straight,1937,Austria,Female
670454613,False,finalized,3,2/10/15 3:58,Dusseldorf_Germany,1.0,12-Jan-1910,1.0,White,1.0,Jewish,1.0,Straight,1.0,1938,1.0,Best_Actress,http://www.nndb.com/people/796/000030706/,Dusseldorf_Germany,12-Jan-1910,The_Good_Earth,Luise_Rainer,White,Jewish,Straight,1938,Austria,Female
670454614,False,finalized,3,2/10/15 1:43,Lowell_Ma,1.0,5-Apr-1908,1.0,White,1.0,Na,1.0,Straight,1.0,1939,1.0,Best_Actress,http://www.nndb.com/people/457/000026379/,Lowell_Ma,5-Apr-1908,Jezebel,Bette_Davis,White,Na,Straight,1939,United States,Female
670454615,False,finalized,3,2/10/15 2:29,Darjeeling_India,1.0,5-Nov-1913,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1940,1.0,Best_Actress,http://www.nndb.com/people/470/000022404/,Darjeeling_India,5-Nov-1913,Gone_with_the_Wind,Vivien_Leigh,White,Roman_Catholic,Straight,1940,England,Female
670454616,True,golden,76,,Independence_Mo,1.0,16-Jul-1911,1.0,White,1.0,Christian_Science,0.9597,Straight,1.0,1941,1.0,Best_Actress,http://www.nndb.com/people/635/000043506/,Independence_Mo,16-Jul-1911,Kitty_Foyle,Ginger_Rogers,White,Christian_Science,Straight,1941,United States,Female
670454617,False,finalized,3,2/10/15 4:07,Tokyo_Japan,1.0,22-Oct-1917,1.0,White,1.0,Na,1.0,Straight,1.0,1940,1.0,Best_Actress,http://www.nndb.com/people/487/000026409/,Tokyo_Japan,22-Oct-1917,Suspicion,Joan_Fontaine,White,Na,Straight,1940,United States,Female
670454618,False,finalized,3,2/10/15 1:59,London_England,1.0,29-Sep-1904,1.0,White,1.0,Na,1.0,Straight,1.0,1942,1.0,Best_Actress,http://www.nndb.com/people/293/000044161/,London_England,29-Sep-1904,Mrs_Miniver,Greer_Garson,White,Na,Straight,1942,England,Female
670454619,False,finalized,3,2/10/15 2:14,Tulsa_Ok,1.0,2-Mar-1919,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1944,1.0,Best_Actress,http://www.nndb.com/people/809/000063620/,Tulsa_Ok,2-Mar-1919,The_Song_of_Bernadette,Jennifer_Jones,White,Roman_Catholic,Straight,1944,United States,Female
670454620,False,finalized,3,2/10/15 2:04,Stockholm_Sweden,1.0,29-Aug-1915,1.0,White,1.0,Na,1.0,Straight,1.0,1945,1.0,Best_Actress,http://www.nndb.com/people/836/000024764/,Stockholm_Sweden,29-Aug-1915,Gaslight,Ingrid_Bergman,White,Na,Straight,1945,Sweden,Female
670454621,False,finalized,3,2/10/15 4:08,San_Antonio_Tx,1.0,23-Mar-1905,1.0,White,1.0,Christian_Science,1.0,Bisexual,1.0,1946,1.0,Best_Actress,http://www.nndb.com/people/837/000031744/,San_Antonio_Tx,23-Mar-1905,Mildred_Pierce,Joan_Crawford,White,Christian_Science,Bisexual,1946,United States,Female
670454622,False,finalized,3,2/10/15 1:47,Tokyo_Japan,1.0,1-Jul-1916,1.0,White,1.0,Na,1.0,Straight,1.0,1947,1.0,Best_Actress,http://www.nndb.com/people/741/000022675/,Tokyo_Japan,1-Jul-1916,To_Each_His_Own,Olivia_de_Havilland,White,Na,Straight,1947,United States,Female
670454623,False,finalized,3,2/10/15 2:00,Salt_Lake_City_Ut,1.0,6-Jan-1913,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1948,1.0,Best_Actress,http://www.nndb.com/people/089/000031993/,Salt_Lake_City_Ut,6-Jan-1913,The_Farmers_Daughter,Loretta_Young,White,Roman_Catholic,Straight,1948,United States,Female
670454624,False,finalized,3,2/10/15 2:18,St_Joseph_Mo,1.0,5-Jan-1917 [1],1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1949,1.0,Best_Actress,http://www.nndb.com/people/656/000022590/,St_Joseph_Mo,5-Jan-1917 [1],Johnny_Belinda,Jane_Wyman,White,Roman_Catholic,Straight,1949,United States,Female
670454625,False,finalized,3,2/10/15 2:10,Tokyo_Japan,1.0,1-Jul-1916,1.0,White,1.0,Na,1.0,Straight,1.0,1950,1.0,Best_Actress,http://www.nndb.com/people/741/000022675/,Tokyo_Japan,1-Jul-1916,The_Heiress,Olivia_de_Havilland,White,Na,Straight,1950,United States,Female
670454626,False,finalized,3,2/10/15 2:01,New_York_City,1.0,21-Jun-1921,1.0,White,1.0,Na,1.0,Straight,1.0,1951,1.0,Best_Actress,http://www.nndb.com/people/808/000063619/,New_York_City,21-Jun-1921,Born_Yesterday,Judy_Holliday,White,Na,Straight,1951,United States,Female
670454627,False,finalized,3,2/10/15 1:51,Darjeeling_India,1.0,5-Nov-1913,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1952,1.0,Best_Actress,http://www.nndb.com/people/470/000022404/,Darjeeling_India,5-Nov-1913,A_Streetcar_Named_Desire,Vivien_Leigh,White,Roman_Catholic,Straight,1952,England,Female
670454628,False,finalized,3,2/10/15 2:00,New_York_City,1.0,1898-08-30 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1953,1.0,Best_Actress,http://www.nndb.com/people/807/000063618/,New_York_City,1898-08-30 00:00:00,Come_Back_Little_Sheba,Shirley_Booth,White,Na,Straight,1953,United States,Female
670454629,False,finalized,3,2/10/15 2:00,Brussels_Belgium,1.0,4-May-1929,1.0,White,1.0,Christian_Science,1.0,Straight,1.0,1954,1.0,Best_Actress,http://www.nndb.com/people/933/000026855/,Brussels_Belgium,4-May-1929,Roman_Holiday,Audrey_Hepburn,White,Christian_Science,Straight,1954,United States,Female
670454630,False,finalized,3,2/10/15 1:52,Philadelphia_Pa,1.0,12-Nov-1929,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1955,1.0,Best_Actress,http://www.nndb.com/people/770/000025695/,Philadelphia_Pa,12-Nov-1929,The_Country_Girl,Grace_Kelly,White,Roman_Catholic,Straight,1955,Monaco,Female
670454631,False,finalized,3,2/10/15 4:07,Rome_Italy,1.0,7-Mar-1908,1.0,White,1.0,Na,1.0,Straight,1.0,1956,1.0,Best_Actress,http://www.nndb.com/people/806/000063617/,Rome_Italy,7-Mar-1908,The_Rose_Tattoo,Anna_Magnani,White,Na,Straight,1956,Italy,Female
670454632,False,finalized,3,2/10/15 4:07,Stockholm_Sweden,1.0,29-Aug-1915,1.0,White,1.0,Na,1.0,Straight,1.0,1957,1.0,Best_Actress,http://www.nndb.com/people/836/000024764/,Stockholm_Sweden,29-Aug-1915,Anastasia,Ingrid_Bergman,White,Na,Straight,1957,Sweden,Female
670454633,True,golden,75,,Thomasville_Ga,1.0,27-Feb-1930,1.0,White,1.0,Na,1.0,Straight,1.0,1958,1.0,Best_Actress,http://www.nndb.com/people/747/000043618/,Thomasville_Ga,27-Feb-1930,The_Three_Faces_of_Eve,Joanne_Woodward,White,Na,Straight,1958,United States,Female
670454634,False,finalized,3,2/10/15 1:59,Brooklyn_Ny,1.0,30-Jun-1918,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1959,1.0,Best_Actress,http://www.nndb.com/people/805/000063616/,Brooklyn_Ny,30-Jun-1918,I_Want_To_Live,Susan_Hayward,White,Roman_Catholic,Straight,1959,United States,Female
670454635,False,finalized,3,2/10/15 2:00,Wiesbaden_Germany,1.0,25-Mar-1921,1.0,White,1.0,Na,1.0,Straight,1.0,1960,1.0,Best_Actress,http://www.nndb.com/people/804/000063615/,Wiesbaden_Germany,25-Mar-1921,Room_at_the_Top,Simone_Signoret,White,Na,Straight,1960,France,Female
670454636,False,finalized,3,2/10/15 2:04,London_England,1.0,1932-02-27 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1961,1.0,Best_Actress,http://www.nndb.com/people/624/000023555/,London_England,1932-02-27 00:00:00,Butterfield_8,Elizabeth_Taylor,White,Jewish,Straight,1961,United States,Female
670454637,False,finalized,3,2/10/15 1:51,Pozzuoli_Italy,1.0,20-Sep-1934,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1962,1.0,Best_Actress,http://www.nndb.com/people/811/000023742/,Pozzuoli_Italy,20-Sep-1934,Two_Women,Sophia_Loren,White,Roman_Catholic,Straight,1962,Italy,Female
670454638,False,finalized,3,2/10/15 3:50,Bronx_Ny,1.0,17-Sep-1931,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1963,1.0,Best_Actress,http://www.nndb.com/people/439/000023370/,Bronx_Ny,17-Sep-1931,The_Miracle_Worker,Anne_Bancroft,White,Roman_Catholic,Straight,1963,United States,Female
670454639,False,finalized,3,2/10/15 2:04,Packard_Ky,1.0,20-Jan-1926,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1964,1.0,Best_Actress,http://www.nndb.com/people/226/000042100/,Packard_Ky,20-Jan-1926,Hud,Patricia_Neal,White,Roman_Catholic,Straight,1964,United States,Female
670454640,False,finalized,3,2/10/15 3:45,WaltononThames_Surrey_England,1.0,1-Oct-1935,1.0,White,1.0,Na,1.0,Straight,1.0,1965,1.0,Best_Actress,http://www.nndb.com/people/874/000023805/,WaltononThames_Surrey_England,1-Oct-1935,Mary_Poppins,Julie_Andrews,White,Na,Straight,1965,England,Female
670454641,False,finalized,3,2/10/15 1:59,Chabua_Assam_India,1.0,14-Apr-1941,1.0,White,1.0,Na,1.0,Straight,1.0,1966,1.0,Best_Actress,http://www.nndb.com/people/801/000063612/,Chabua_Assam_India,14-Apr-1941,Darling,Julie_Christie,White,Na,Straight,1966,England,Female
670454642,True,golden,86,,London_England,1.0,1932-02-27 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1967,1.0,Best_Actress,http://www.nndb.com/people/624/000023555/,London_England,1932-02-27 00:00:00,Whos_Afraid_of_Virginia_Woolf,Elizabeth_Taylor,White,Jewish,Straight,1967,United States,Female
670454643,False,finalized,3,2/10/15 1:59,Hartford_Ct,1.0,12-May-1907,1.0,White,1.0,Atheist,1.0,Bisexual,1.0,1968,1.0,Best_Actress,http://www.nndb.com/people/775/000023706/,Hartford_Ct,12-May-1907,Guess_Whos_Coming_to_Dinner,Katharine_Hepburn,White,Atheist,Bisexual,1968,United States,Female
670454644,False,finalized,3,2/10/15 2:05,Brooklyn_Ny,1.0,24-Apr-1942,1.0,White,1.0,Jewish,1.0,Straight,1.0,1969,0.6897,Best_Actress,http://www.nndb.com/people/526/000022460/,Brooklyn_Ny,24-Apr-1942,Funny_Girl,Barbra_Streisand,White,Jewish,Straight,1969,United States,Female
670454645,False,finalized,3,2/10/15 2:03,Hartford_Ct,1.0,12-May-1907,1.0,White,1.0,Atheist,1.0,Bisexual,1.0,1969,1.0,Best_Actress,http://www.nndb.com/people/775/000023706/,Hartford_Ct,12-May-1907,The_Lion_in_Winter,Katharine_Hepburn,White,Atheist,Bisexual,1969,United States,Female
670454646,True,golden,89,,Ilford_Essex_England,1.0,1934-12-28 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1970,1.0,Best_Actress,http://www.nndb.com/people/260/000030170/,Ilford_Essex_England,1934-12-28 00:00:00,The_Prime_of_Miss_Jean_Brodie,Maggie_Smith,White,Na,Straight,1970,England,Female
670454647,False,finalized,3,2/10/15 2:06,Birkenhead_Cheshire_England,1.0,9-May-1936,1.0,White,1.0,Na,1.0,Straight,1.0,1971,1.0,Best_Actress,http://www.nndb.com/people/799/000063610/,Birkenhead_Cheshire_England,9-May-1936,Women_in_Love,Glenda_Jackson,White,Na,Straight,1971,England,Female
670454648,False,finalized,3,2/10/15 2:05,New_York_City,1.0,21-Dec-1937,1.0,White,1.0,BornAgain_Christian,1.0,Straight,1.0,1972,1.0,Best_Actress,http://www.nndb.com/people/637/000022571/,New_York_City,21-Dec-1937,Klute,Jane_Fonda,White,BornAgain_Christian,Straight,1972,United States,Female
670454649,False,finalized,3,2/10/15 1:49,Los_Angeles_Ca,1.0,12-Mar-1946,1.0,White,1.0,Na,1.0,Na,1.0,1973,1.0,Best_Actress,http://www.nndb.com/people/724/000024652/,Los_Angeles_Ca,12-Mar-1946,Cabaret,Liza_Minnelli,White,Na,Na,1973,United States,Female
670454650,False,finalized,3,2/10/15 2:05,Birkenhead_Cheshire_England,1.0,9-May-1936,1.0,White,1.0,Na,1.0,Straight,1.0,1974,1.0,Best_Actress,http://www.nndb.com/people/799/000063610/,Birkenhead_Cheshire_England,9-May-1936,A_Touch_of_Class,Glenda_Jackson,White,Na,Straight,1974,England,Female
670454651,False,finalized,3,2/10/15 2:04,Detroit_Mi,1.0,7-Dec-1932,1.0,White,1.0,Sufism,0.3333,Straight,1.0,1975,1.0,Best_Actress,http://www.nndb.com/people/650/000023581/,Detroit_Mi,7-Dec-1932,Alice_Doesnt_Live_Here_Anymore,Ellen_Burstyn,White,Sufism,Straight,1975,United States,Female
670454652,False,finalized,3,2/10/15 1:59,Birmingham_Al,1.0,22-Jul-1934,1.0,White,1.0,Na,1.0,Straight,1.0,1976,1.0,Best_Actress,http://www.nndb.com/people/798/000063609/,Birmingham_Al,22-Jul-1934,One_Flew_Over_the_Cuckoos_Nest,Louise_Fletcher,White,Na,Straight,1976,United States,Female
670454653,True,golden,91,,Bascom_Fl,1.0,1941-01-14 00:00:00,1.0,White,1.0,Roman_Catholic,1.0,Straight,0.9599,1977,1.0,Best_Actress,http://www.nndb.com/people/884/000022818/,Bascom_Fl,1941-01-14 00:00:00,Network,Faye_Dunaway,White,Roman_Catholic,Straight,1977,United States,Female
670454654,False,finalized,3,2/10/15 3:50,Los_Angeles_Ca,1.0,5-Jan-1946,1.0,White,1.0,Atheist,1.0,Straight,1.0,1978,1.0,Best_Actress,http://www.nndb.com/people/879/000022813/,Los_Angeles_Ca,5-Jan-1946,Annie_Hall,Diane_Keaton,White,Atheist,Straight,1978,United States,Female
670454655,False,finalized,3,2/10/15 2:05,New_York_City,1.0,21-Dec-1937,1.0,White,1.0,BornAgain_Christian,1.0,Straight,1.0,1979,1.0,Best_Actress,http://www.nndb.com/people/637/000022571/,New_York_City,21-Dec-1937,Coming_Home,Jane_Fonda,White,BornAgain_Christian,Straight,1979,United States,Female
670454656,False,finalized,3,2/10/15 1:55,Pasadena_Ca,1.0,6-Nov-1946,1.0,White,1.0,Na,1.0,Straight,1.0,1980,1.0,Best_Actress,http://www.nndb.com/people/897/000022831/,Pasadena_Ca,6-Nov-1946,Norma_Rae,Sally_Field,White,Na,Straight,1980,United States,Female
670454657,False,finalized,3,2/10/15 2:41,Quitman_Tx,1.0,25-Dec-1949,1.0,White,1.0,Na,0.6897,Straight,1.0,1981,1.0,Best_Actress,http://www.nndb.com/people/758/000023689/,Quitman_Tx,25-Dec-1949,Coal_Miners_Daughter,Sissy_Spacek,White,Na,Straight,1981,United States,Female
670454658,False,finalized,3,2/10/15 2:04,Hartford_Ct,1.0,12-May-1907,1.0,White,1.0,Atheist,1.0,Bisexual,1.0,1982,1.0,Best_Actress,http://www.nndb.com/people/775/000023706/,Hartford_Ct,12-May-1907,On_Golden_Pond,Katharine_Hepburn,White,Atheist,Bisexual,1982,United States,Female
